block_id,hardness,blast_resistance
pneumaticcraft:kerosene,100,100
pneumaticcraft:gasoline,100,100
pneumaticcraft:lpg,100,100
pneumaticcraft:memory_essence,100,100
pneumaticcraft:yeast_culture,100,100
pneumaticcraft:ethanol,100,100
pneumaticcraft:vegetable_oil,100,100
pneumaticcraft:biodiesel,100,100
rotanator:cv_joint,1.5,6
s_a_b:doublesteelblock,28,22
s_a_b:steelblock,10,15
s_a_b:hardsteelblock,50,37
s_a_b:lightsteelblock,3,10
s_a_b:blacksteelblock,10,15
s_a_b:redsteelblock,10,15
s_a_b:greensteelblock,10,15
s_a_b:bluesteelblock,10,15
s_a_b:cyansteelblock,10,15
s_a_b:brownsteelblock,10,15
s_a_b:graysteelblock,10,15
s_a_b:lightgraysteelblock,10,15
s_a_b:lightbluesteelblock,10,15
s_a_b:magentasteelblock,10,15
s_a_b:yellowsteelblock,10,15
s_a_b:pinksteelblock,10,15
s_a_b:purplesteelblock,10,15
s_a_b:orangesteelblock,10,15
s_a_b:limesteelblock,10,15
s_a_b:whitesteelblock,10,15
s_a_b:blackhardsteelblock,50,37
s_a_b:redhardsteelblock,50,37
s_a_b:greenhardsteelblock,50,37
s_a_b:bluehardsteelblock,50,37
s_a_b:cyanhardsteelblock,50,37
s_a_b:brownhardsteelblock,50,37
s_a_b:grayhardsteelblock,50,37
s_a_b:lightgrayhardsteelblock,50,37
s_a_b:lightbluehardsteelblock,50,37
s_a_b:magentahardsteelblock,50,37
s_a_b:yellowhardsteelblock,50,37
s_a_b:pinkhardsteelblock,50,37
s_a_b:purplehardsteelblock,50,37
s_a_b:orange,50,37
s_a_b:limehardsteelblock,50,37
s_a_b:whitehardsteelblock,50,37
s_a_b:blacklightsteelblock,3,10
s_a_b:redlightsteelblock,3,10
s_a_b:greenlightsteelblock,3,10
s_a_b:bluelightsteelblock,3,10
s_a_b:cyanlightsteelblock,3,10
s_a_b:brownlightsteelblock,3,10
s_a_b:graylightsteelblock,3,10
s_a_b:lightgraylightsteelblock,3,10
s_a_b:lightbluelightsteelblock,3,10
s_a_b:magentalightsteelblock,3,10
s_a_b:yellowlightsteelblock,3,10
s_a_b:pinklightsteelblock,3,10
s_a_b:purplelightsteelblock,3,10
s_a_b:orangelightsteelblock,3,10
s_a_b:limelightsteelblock,3,10
s_a_b:whitelightsteelblock,3,10
s_a_b:blackdoublesteelblock,28,22
s_a_b:reddoublesteelblock,28,22
s_a_b:greendoublesteelblock,28,22
s_a_b:bluedoublesteelblock,28,22
s_a_b:cyandoublesteelblock,28,22
s_a_b:magentadoublesteelblock,28,22
s_a_b:yellowdoublesteelblock,28,22
s_a_b:pinkdoublesteelblock,28,22
s_a_b:purpledoublesteelblock,28,22
s_a_b:orangedoublesteelblock,28,22
s_a_b:limedoublesteelblock,28,22
s_a_b:whitedoublesteelblock,28,22
s_a_b:lightbluedoublesteelblock,28,22
s_a_b:graydoublesteelblock,28,22
s_a_b:lightgraydoublesteelblock,28,8
s_a_b:browndoublesteelblock,28,8
s_a_b:lightsteelblockcamoplains,3,10
s_a_b:lightsteelcamoforest,3,10
s_a_b:lightsteelcamosnow,3,10
s_a_b:lightsteelcamodesert,3,10
s_a_b:lightsteelcamomesa,3,10
s_a_b:lightsteelcamoswamp,3,10
s_a_b:lightsteelcamojungle,3,10
s_a_b:steelblockcamoplains,10,15
s_a_b:steelblockcamoforest,10,15
s_a_b:steelblockcamosnow,10,15
s_a_b:steelblockcamodesert,10,15
s_a_b:steelblockcamomesa,10,15
s_a_b:steelblockcamoswamp,10,15
s_a_b:steelblockcamojungle,10,15
s_a_b:lightsteelcamotaiga,3,15
s_a_b:steelblockcamotaiga,10,15
s_a_b:doublesteelblockcamoplains,28,22
s_a_b:doublesteelblockcamoforest,28,22
s_a_b:doublesteelblockcamosnow,28,22
s_a_b:doublesteelblockcamodesert,28,22
s_a_b:doublesteelblockcamomesa,28,22
s_a_b:doublesteelblockcamoswamp,28,22
s_a_b:doublesteelblockcamojungle,28,22
s_a_b:doublesteelblockcamotaiga,28,22
s_a_b:hardsteelblockcamoplains,50,37
s_a_b:hardsteelblockcamoforest,50,37
s_a_b:hardsteelblockcamosnow,50,37
s_a_b:hardsteelblockcamodesert,50,37
s_a_b:hardsteelblockcamomesa,50,37
s_a_b:hardsteelblockcamoswamp,50,37
s_a_b:hardsteelblockcamojungle,50,37
s_a_b:hardsteelblockcamotaiga,50,37
s_a_b:sandbag,5,10
s_a_b:steelblockcolored_29,10,15
s_a_b:steelblockcolored_33,10,15
s_a_b:steelblockcolored_32,10,15
s_a_b:steelblockcolored_31,10,15
s_a_b:steelblockcoloredparade,10,15
s_a_b:doublesteelblockcolored_29,28,22
s_a_b:doublesteelblockcolored_31,28,22
s_a_b:doublesteelblockcolored_32,28,22
s_a_b:doublesteelblockcolored_33,28,22
s_a_b:doublesteelblockcoloredparade,28,22
s_a_b:lightsteelblockcolored_29,3,22
s_a_b:lightsteelblockcolored_31,3,22
s_a_b:lightsteelblockcolored_32,3,22
s_a_b:lightsteelblockcolored_33,3,10
s_a_b:lightsteelblockcoloredparade,3,10
s_a_b:hardsteelblockcolored_29,50,37
s_a_b:hardsteelblockcolored_31,50,20
s_a_b:hardsteelblockcolored_32,50,37
s_a_b:hardsteelblockcolored_33,50,37
s_a_b:hardsteelblockcoloredparade,50,37
s_a_b:steelblockshipbottom,10,15
s_a_b:hardsteelblockshipbottom,50,37
s_a_b:lightsteelblockshipbottom,3,10
s_a_b:doublesteelblockshipbottom,28,22
s_a_b:steelblock_4bo,10,15
s_a_b:doublesteelblock_4bo,28,22
s_a_b:hardsteelblock_4bo,50,37
s_a_b:lightsteelblock_4bo,3,10
s_a_b:steelblockgelb,10,15
s_a_b:doublesteelblockgelb,28,22
s_a_b:hardsteelblockgelb,50,37
s_a_b:lightsteelblockgelb,3,10
s_a_b:steelblockpanzergrau,10,15
s_a_b:doublesteelblockpanzergrau,28,22
s_a_b:hardsteelblockpanzergrau,50,37
s_a_b:lightsteelblockpanzergrau,3,10
s_a_b:steelblockrotbraun,10,15
s_a_b:doublesteelblockrotbraun,28,22
s_a_b:hardsteelblockrotbraun,50,37
s_a_b:lightsteelblockrotbraun,3,10
s_a_b:rainbowsteel,1,10
s_a_b:a,0,0
s_a_b:b,0,0
s_a_b:c,0,0
s_a_b:d,0,0
s_a_b:e,0,0
s_a_b:f,0,0
s_a_b:g,0,0
s_a_b:h,0,0
s_a_b:i,0,0
s_a_b:j,0,0
s_a_b:k,0,0
s_a_b:l,0,0
s_a_b:m,0,0
s_a_b:n,0,0
s_a_b:o,0,0
s_a_b:p,0,0
s_a_b:q,0,0
s_a_b:r,0,0
s_a_b:s,0,0
s_a_b:t,0,0
s_a_b:u,0,0
s_a_b:v,0,0
s_a_b:w,0,0
s_a_b:x,0,0
s_a_b:y,0,0
s_a_b:z,0,0
s_a_b:zero,0,0
s_a_b:one,0,0
s_a_b:two,0,0
s_a_b:three,0,0
s_a_b:four,0,0
s_a_b:five,0,0
s_a_b:six,0,0
s_a_b:seven,0,0
s_a_b:eight,0,0
s_a_b:nine,0,0
s_a_b:plus,0,0
s_a_b:minus,0,0
s_a_b:dot,0,0
s_a_b:comma,0,0
s_a_b:question,0,0
s_a_b:doubledot,0,0
s_a_b:exclamation,0,0
s_a_b:equality,0,0
s_a_b:bb,0,0
s_a_b:gg,0,0
s_a_b:dd,0,0
s_a_b:zh,0,0
s_a_b:zz,0,0
s_a_b:ii,0,0
s_a_b:ll,0,0
s_a_b:uu,0,0
s_a_b:pp,0,0
s_a_b:cc,0,0
s_a_b:sh,0,0
s_a_b:sha,0,0
s_a_b:tverd,0,0
s_a_b:yi,0,0
s_a_b:myag,0,0
s_a_b:ae,0,0
s_a_b:yu,0,0
s_a_b:ya,0,0
s_a_b:ch,0,0
s_a_b:ff,0,0
s_a_b:copmositearmor,75,47
s_a_b:olivesteelblock,10,15
s_a_b:olivedoublesteel,28,22
s_a_b:olivelightsteel,3,10
s_a_b:olivehardsteel,50,37
s_a_b:puritysealsolo,0.5,1
s_a_b:puritysealduo,0.5,1
s_a_b:puritysealtrio,0.5,1
s_a_b:aquila,1,10
s_a_b:macraggebluesteelblock,10,15
s_a_b:macraggebluehardsteelblock,50,37
s_a_b:macraggebluelightsteelblock,3,22
s_a_b:macraggebluedoublesteelblock,28,22
s_a_b:ultramar,0,0
s_a_b:aquilaskull,1,10
s_a_b:steelblockcamoreddesert,10,15
s_a_b:hardsteelblockcamoreddesert,50,37
s_a_b:doublesteelblockcamoreddesert,28,22
s_a_b:lightsteelblockcamoreddesert,3,10
s_a_b:doublesteelblockcamosky,28,22
s_a_b:lightsteelblockcamosky,3,10
s_a_b:hardsteelblockcamosky,50,37
s_a_b:steelblockcamosky,10,15
s_a_b:doublesteelblocklightsky,28,22
s_a_b:lightsteelblocklightsky,3,10
s_a_b:hardsteelblocklightsky,50,37
s_a_b:steelblocklightsky,10,15
s_a_b:doublesteelblockgrass,28,22
s_a_b:lightsteelblockgrass,3,10
s_a_b:hardsteelblockgrass,50,37
s_a_b:steelblockgrass,10,15
s_a_b:doublesteelblockdirt,28,22
s_a_b:lightsteelblockdirt,3,10
s_a_b:hardsteelblockdirt,50,37
s_a_b:steelblockdirt,10,15
s_a_b:doublesteelblockpodzol,28,22
s_a_b:lightsteelblockpodzol,3,10
s_a_b:hardsteelblockpodzol,50,37
s_a_b:steelblockpodzol,10,15
s_a_b:cardboard,0.5,0.5
s_a_b:armorglass,10,15
s_a_b:brassa,0,0
s_a_b:brassb,0,0
s_a_b:brassc,0,0
s_a_b:brassd,0,0
s_a_b:brasse,0,0
s_a_b:brassf,0,0
s_a_b:brassg,0,0
s_a_b:brassh,0,0
s_a_b:brassj,0,0
s_a_b:brassi,0,0
s_a_b:brassk,0,0
s_a_b:brassl,0,0
s_a_b:brassm,0,0
s_a_b:brassn,0,0
s_a_b:brasso,0,0
s_a_b:brassp,0,0
s_a_b:brassq,0,0
s_a_b:brassr,0,0
s_a_b:brasss,0,0
s_a_b:brasst,0,0
s_a_b:brassu,0,0
s_a_b:brassv,0,0
s_a_b:brassw,0,0
s_a_b:brassx,0,0
s_a_b:brassy,0,0
s_a_b:brassz,0,0
s_a_b:brass_0,0,0
s_a_b:brass_1,0,0
s_a_b:brass_2,0,0
s_a_b:brass_3,0,0
s_a_b:brass_4,0,0
s_a_b:brass_5,0,0
s_a_b:brass_6,0,0
s_a_b:brass_7,0,0
s_a_b:brass_8,0,0
s_a_b:brass_9,0,0
s_a_b:brassultramar,0,0
s_a_b:brassbb,0,0
s_a_b:brassgg,0,0
s_a_b:brassdd,0,0
s_a_b:brassii,0,0
s_a_b:brasszz,0,0
s_a_b:brasszh,0,0
s_a_b:brassll,0,0
s_a_b:brasspp,0,0
s_a_b:brassuu,0,0
s_a_b:brassff,0,0
s_a_b:brassch,0,0
s_a_b:brasscc,0,0
s_a_b:brasssh,0,0
s_a_b:brasssha,0,0
s_a_b:brasstverdii,0,0
s_a_b:brassyi,0,0
s_a_b:brassmyagkii,0,0
s_a_b:brassae,0,0
s_a_b:brassyu,0,0
s_a_b:brassya,0,0
s_a_b:brassdot,0,0
s_a_b:brassdoubledot,0,0
s_a_b:brasscomma,0,0
s_a_b:brassquestion,0,0
s_a_b:brassexclamation,0,0
s_a_b:brassequality,0,0
s_a_b:brassplus,0,0
s_a_b:brassminus,0,0
s_a_b:bundeswehrcross,0,0
s_a_b:redstar,0,0
s_a_b:rustedsteelblock,10,15
s_a_b:nickelalloysteel,69,45
s_a_b:hardsteelblockpenetrated,50,37
s_a_b:colonialsteelblock,10,15
s_a_b:wardensteelblock,10,15
s_a_b:colonialhardsteelblock,50,37
s_a_b:wardenhardsteelblock,50,37
s_a_b:colonialdoublesteelblock,28,22
s_a_b:wardendoublesteelblock,28,22
s_a_b:coloniallightsteelblock,3,10
s_a_b:wardenlightsteelblock,3,10
s_a_b:colonialsign,0,0
s_a_b:whitestar,0,0
s_a_b:femboysign,0,0
s_a_b:doublesteelblockgrasstaiga,28,22
s_a_b:lightsteelblockgrasstaiga,3,10
s_a_b:hardsteelblockgrasstaiga,50,37
s_a_b:steelblockgrasstaiga,10,15
s_a_b:doublesteelblockgrasssvanna,28,22
s_a_b:lightsteelblockgrasssvanna,3,10
s_a_b:hardsteelblockgrasssvanna,50,37
s_a_b:steelblockgrasssvanna,10,15
s_a_b:doublesteelblockgrassswamp,28,22
s_a_b:lightsteelblockgrassswamp,3,10
s_a_b:hardsteelblockgrassswamp,50,37
s_a_b:steelblockgrassswamp,10,15
s_a_b:doublesteelblockgrassjungle,28,22
s_a_b:lightsteelblockgrassjungle,3,10
s_a_b:hardsteelblockgrassjungle,50,37
s_a_b:steelblockgrassjungle,10,15
s_a_b:doublesteelgrasssnowy,28,22
s_a_b:lightsteelgrasssnowy,3,10
s_a_b:hardsteelgrasssnowy,50,37
s_a_b:steelgrasssnowy,10,15
s_a_b:doublesteelblockstone,28,22
s_a_b:lightsteelblockstone,3,10
s_a_b:hardsteelblockstone,50,37
s_a_b:steelblockstone,10,15
s_a_b:doublesteelblockhazard,28,22
s_a_b:lightsteelblockhazard,3,22
s_a_b:hardsteelblockhazard,50,37
s_a_b:steelblockhazard,10,15
s_a_b:doublesteelblockgrassbadlands,28,22
s_a_b:lightsteelblockgrassbadlands,3,10
s_a_b:hardsteelblockgrassbadlands,50,37
s_a_b:steelblockgrassbadlands,10,15
s_a_b:doublesteelblockmycelium,28,22
s_a_b:lightsteelblockmycelium,3,10
s_a_b:hardsteelblockmycelium,50,37
s_a_b:steelblockmycelium,10,15
s_a_b:doublesteelblockslate,28,22
s_a_b:lightsteelblockslate,3,22
s_a_b:hardsteelblockslate,50,37
s_a_b:steelblockslate,10,15
s_a_b:doublesteelblockbrightred,28,22
s_a_b:lightsteelblockbrightred,3,22
s_a_b:hardsteelblockbrightred,50,37
s_a_b:steelblockbrightred,10,15
s_a_b:doublesteelblockamt_7,28,22
s_a_b:lightsteelblockamt_7,3,22
s_a_b:hardsteelblockamt_7,50,37
s_a_b:steelblockamt_7,10,15
s_a_b:doublesteelblockdeepslate,28,22
s_a_b:lightsteelblockdeepslate,3,10
s_a_b:hardsteelblockdeepslate,50,37
s_a_b:steelblockdeepslate,10,15
compressedcreativity:rotational_compressor,1.5,6
compressedcreativity:compressed_air_engine,3,6
compressedcreativity:air_blower,1.5,6
compressedcreativity:industrial_air_blower,1.5,6
compressedcreativity:heater,1.5,6
compressedcreativity:bracketed_pressure_tube,1.5,6
compressedcreativity:bracketed_reinforced_pressure_tube,1.5,6
compressedcreativity:bracketed_advanced_pressure_tube,1.5,6
compressedcreativity:white_plastic_bracket,0,0
compressedcreativity:orange_plastic_bracket,0,0
compressedcreativity:magenta_plastic_bracket,0,0
compressedcreativity:light_blue_plastic_bracket,0,0
compressedcreativity:yellow_plastic_bracket,0,0
compressedcreativity:lime_plastic_bracket,0,0
compressedcreativity:pink_plastic_bracket,0,0
compressedcreativity:gray_plastic_bracket,0,0
compressedcreativity:light_gray_plastic_bracket,0,0
compressedcreativity:cyan_plastic_bracket,0,0
compressedcreativity:purple_plastic_bracket,0,0
compressedcreativity:blue_plastic_bracket,0,0
compressedcreativity:brown_plastic_bracket,0,0
compressedcreativity:green_plastic_bracket,0,0
compressedcreativity:red_plastic_bracket,0,0
compressedcreativity:black_plastic_bracket,0,0
compressedcreativity:compressed_iron_casing,1.5,6
createoreexcavation:drilling_machine,10,10
createoreexcavation:kinetic_input,10,10
createoreexcavation:multiblock,10,10
createoreexcavation:io_block,10,10
createoreexcavation:extractor,10,10
createoreexcavation:sample_drill,10,10
searchlight:searchlight,4,4
searchlight:searchlight_lightsource,3600000.8,3600000.8
searchlight:wall_light_prismarine,0.5,0.5
searchlight:wall_light_magenta,0.5,0.5
searchlight:wall_light_pink,0.5,0.5
searchlight:wall_light_green,0.5,0.5
searchlight:wall_light_lime,0.5,0.5
searchlight:wall_light_light_gray,0.5,0.5
searchlight:wall_light_yellow,0.5,0.5
searchlight:wall_light_black,0.5,0.5
searchlight:wall_light_light_blue,0.5,0.5
searchlight:wall_light_brown,0.5,0.5
searchlight:wall_light_cyan,0.5,0.5
searchlight:wall_light_orange,0.5,0.5
searchlight:wall_light_red,0.5,0.5
searchlight:wall_light_gray,0.5,0.5
searchlight:wall_light_white,0.5,0.5
searchlight:wall_light_blue,0.5,0.5
searchlight:wall_light_iron,0.5,0.5
searchlight:wall_light_copper,0.5,0.5
searchlight:wall_light_purple,0.5,0.5
cbc_at:cast_iron_muzzle_brake,5,6
cbc_at:bronze_muzzle_brake,5,6
cbc_at:steel_muzzle_brake,50,1200
cbc_at:nethersteel_muzzle_brake,50,1200
cbc_at:cast_iron_fume_extractor,5,6
cbc_at:bronze_fume_extractor,5,6
cbc_at:steel_fume_extractor,50,1200
cbc_at:nethersteel_fume_extractor,50,1200
cbc_at:cast_iron_silencer,5,6
cbc_at:bronze_silencer,5,6
cbc_at:steel_silencer,50,1200
cbc_at:nethersteel_silencer,50,1200
cbc_at:built_up_steel_silencer,50,1200
cbc_at:built_up_nethersteel_silencer,50,1200
cbc_at:cast_iron_rifled_barrel,5,6
cbc_at:bronze_rifled_barrel,5,6
cbc_at:steel_rifled_barrel,50,1200
cbc_at:nethersteel_rifled_barrel,50,1200
cbc_at:built_up_steel_rifled_barrel,50,1200
cbc_at:built_up_nethersteel_rifled_barrel,50,1200
cbc_at:armor_piercing_cartridge,0,0
cbc_at:armor_piercing_shell_cartridge,0,0
cbc_at:fluid_shell_cartridge,0,0
cbc_at:grapeshot_cartridge,0,0
cbc_at:high_explosive_cartridge,0,0
cbc_at:shrapnel_cartridge,0,0
cbc_at:smoke_cartridge,0,0
cbc_at:solid_cartridge,0,0
cbc_at:armor_piercing_caseless,0,0
cbc_at:armor_piercing_shell_caseless,0,0
cbc_at:fluid_shell_caseless,0,0
cbc_at:grapeshot_caseless,0,0
cbc_at:high_explosive_caseless,0,0
cbc_at:shrapnel_caseless,0,0
cbc_at:smoke_caseless,0,0
cbc_at:solid_caseless,0,0
cbc_at:cast_iron_twin_autocannon_barrel,5,6
cbc_at:bronze_twin_autocannon_barrel,5,6
cbc_at:steel_twin_autocannon_barrel,5,6
cbc_at:cast_iron_twin_autocannon_recoil_spring,5,6
cbc_at:bronze_twin_autocannon_recoil_spring,5,6
cbc_at:steel_twin_autocannon_recoil_spring,5,6
cbc_at:cast_iron_twin_autocannon_breech,5,6
cbc_at:bronze_twin_autocannon_breech,5,6
cbc_at:steel_twin_autocannon_breech,5,6
cbc_at:cast_iron_twin_autocannon_silencer,5,6
cbc_at:bronze_twin_autocannon_silencer,5,6
cbc_at:steel_twin_autocannon_silencer,5,6
cbc_at:cast_iron_twin_autocannon_muzzle_brake,5,6
cbc_at:bronze_twin_autocannon_muzzle_brake,5,6
cbc_at:steel_twin_autocannon_muzzle_brake,5,6
cbc_at:cast_iron_vert_twin_autocannon_barrel,5,6
cbc_at:bronze_vert_twin_autocannon_barrel,5,6
cbc_at:steel_vert_twin_autocannon_barrel,5,6
cbc_at:cast_iron_vert_twin_autocannon_recoil_spring,5,6
cbc_at:bronze_vert_twin_autocannon_recoil_spring,5,6
cbc_at:steel_vert_twin_autocannon_recoil_spring,5,6
cbc_at:cast_iron_vert_twin_autocannon_breech,5,6
cbc_at:bronze_vert_twin_autocannon_breech,5,6
cbc_at:steel_vert_twin_autocannon_breech,5,6
cbc_at:cast_iron_vert_twin_autocannon_silencer,5,6
cbc_at:bronze_vert_twin_autocannon_silencer,5,6
cbc_at:steel_vert_twin_autocannon_silencer,5,6
cbc_at:cast_iron_vert_twin_autocannon_muzzle_brake,5,6
cbc_at:bronze_vert_twin_autocannon_muzzle_brake,5,6
cbc_at:steel_vert_twin_autocannon_muzzle_brake,5,6
cbc_at:cast_iron_autocannon_silencer,5,6
cbc_at:bronze_autocannon_silencer,5,6
cbc_at:steel_autocannon_silencer,5,6
cbc_at:cast_iron_autocannon_muzzle_brake,5,6
cbc_at:bronze_autocannon_muzzle_brake,5,6
cbc_at:steel_autocannon_muzzle_brake,5,6
cbc_at:cast_iron_heavy_autocannon_barrel,5,6
cbc_at:bronze_heavy_autocannon_barrel,5,6
cbc_at:steel_heavy_autocannon_barrel,5,6
cbc_at:cast_iron_heavy_autocannon_recoil_spring,5,6
cbc_at:bronze_heavy_autocannon_recoil_spring,5,6
cbc_at:steel_heavy_autocannon_recoil_spring,5,6
cbc_at:cast_iron_heavy_autocannon_breech,5,6
cbc_at:bronze_heavy_autocannon_breech,5,6
cbc_at:steel_heavy_autocannon_breech,5,6
cbc_at:cast_iron_heavy_autocannon_muzzle_brake,5,6
cbc_at:bronze_heavy_autocannon_muzzle_brake,5,6
cbc_at:steel_heavy_autocannon_muzzle_brake,5,6
cbc_at:cast_iron_heavy_autocannon_silencer,5,6
cbc_at:bronze_heavy_autocannon_silencer,5,6
cbc_at:steel_heavy_autocannon_silencer,5,6
cbc_at:heavy_autocannon_ammo_box,0,2.5
cbc_at:creative_heavy_autocannon_ammo_box,0,2.5
cbc_at:muzzle_brake_cast_mould,2,3
cbc_at:fume_extractor_cast_mould,2,3
cbc_at:silencer_cast_mould,2,3
cbc_at:rifled_barrel_cast_mould,2,3
cbc_at:twin_autocannon_barrel_mould,2,3
cbc_at:twin_autocannon_recoil_spring_mould,2,3
cbc_at:twin_autocannon_breech_mould,2,3
cbc_at:twin_autocannon_silencer_mould,2,3
cbc_at:twin_autocannon_muzzle_brake_mould,2,3
cbc_at:vert_twin_autocannon_barrel_mould,2,3
cbc_at:vert_twin_autocannon_recoil_spring_mould,2,3
cbc_at:vert_twin_autocannon_breech_mould,2,3
cbc_at:vert_twin_autocannon_silencer_mould,2,3
cbc_at:vert_twin_autocannon_muzzle_brake_mould,2,3
cbc_at:autocannon_silencer_mould,2,3
cbc_at:autocannon_muzzle_brake_mould,2,3
cbc_at:heavy_autocannon_barrel_cast_mould,2,3
cbc_at:heavy_autocannon_muzzle_brake_cast_mould,2,3
cbc_at:heavy_autocannon_silencer_cast_mould,2,3
cbc_at:heavy_autocannon_recoil_spring_cast_mould,2,3
cbc_at:heavy_autocannon_breech_cast_mould,2,3
cbc_at:unbored_cast_iron_muzzle_brake,5,6
cbc_at:unbored_bronze_muzzle_brake,5,6
cbc_at:unbored_steel_muzzle_brake,50,1200
cbc_at:unbored_nethersteel_muzzle_brake,50,1200
cbc_at:unbored_cast_iron_fume_extractor,5,6
cbc_at:unbored_bronze_fume_extractor,5,6
cbc_at:unbored_steel_fume_extractor,50,1200
cbc_at:unbored_nethersteel_fume_extractor,50,1200
cbc_at:unbored_cast_iron_silencer,5,6
cbc_at:unbored_bronze_silencer,5,6
cbc_at:unbored_steel_silencer,50,1200
cbc_at:unbored_nethersteel_silencer,50,1200
cbc_at:unbored_cast_iron_rifled_barrel,5,6
cbc_at:unbored_bronze_rifled_barrel,5,6
cbc_at:unbored_steel_rifled_barrel,50,1200
cbc_at:unbored_nethersteel_rifled_barrel,50,1200
cbc_at:unbored_cast_iron_twin_autocannon_barrel,5,6
cbc_at:unbored_bronze_twin_autocannon_barrel,5,6
cbc_at:unbored_steel_twin_autocannon_barrel,5,6
cbc_at:unbored_cast_iron_twin_autocannon_recoil_spring,5,6
cbc_at:unbored_bronze_twin_autocannon_recoil_spring,5,6
cbc_at:unbored_steel_twin_autocannon_recoil_spring,5,6
cbc_at:unbored_cast_iron_twin_autocannon_breech,5,6
cbc_at:unbored_bronze_twin_autocannon_breech,5,6
cbc_at:unbored_steel_twin_autocannon_breech,5,6
cbc_at:unbored_cast_iron_vert_twin_autocannon_barrel,5,6
cbc_at:unbored_bronze_vert_twin_autocannon_barrel,5,6
cbc_at:unbored_steel_vert_twin_autocannon_barrel,5,6
cbc_at:unbored_cast_iron_vert_twin_autocannon_recoil_spring,5,6
cbc_at:unbored_bronze_vert_twin_autocannon_recoil_spring,5,6
